Vmag,Plx,B-V,MagA,Clase
8.32,4.14,0.954,16.405003,0.0
6.89,9.96,0.096,16.881296,0.0
6.11,9.11,1.065,15.907593,1.0
8.6,2.74,1.458,15.7887535,1.0
8.12,9.42,0.513,17.990253,0.0
3.8,26.48,0.95,15.91459,1.0
8.28,1.97,1.201,14.752331,1.0
10.58,0.91,-0.057,15.375207,0.0
8.55,1.43,1.454,14.32668,1.0
8.66,1.87,1.682,15.019208,1.0
5.61,8.86,0.036,15.347168,0.0
8.39,1.58,1.165,14.3832855,1.0
4.65,1.86,0.904,10.997564,1.0
8.67,3.3,0.07,16.26257,0.0
1.25,9.25,-0.238,11.0807085,1.0
9.19,2.47,1.132,16.153484,1.0
7.23,1.16,-0.024,12.55229,1.0
6.61,7.69,1.084,16.039633,1.0
7.98,3.8,1.212,15.878918,1.0
8.67,0.24,1.274,10.571056,1.0
7.11,42.29,0.909,20.24119,0.0
6.05,9.74,1.29,15.992795,1.0
8.48,2.39,1.066,15.371989,1.0
6.38,4.82,0.124,14.795236,0.0
8.32,5.23,1.12,16.912508,1.0
9.18,-0.48,0.53,12.586206,1.0
6.7,6.12,1.007,15.633757,1.0
9.34,7.57,0.485,18.73548,0.0
8.6,11.45,0.654,18.894028,0.0
8.93,4.01,1.134,16.945723,1.0
9.42,4.72,1.208,17.789711,1.0
8.74,4.5,0.6,17.006062,0.0
9.42,6.8,0.66,18.582544,0.0
9.6,6.49,0.812,18.661224,0.0
7.95,1.35,1.337,13.601669,1.0
8.49,92.75,1.409,23.326569,0.0
7.64,12.07,0.475,18.048536,0.0
7.84,0.06,1.083,6.7307568,1.0
8.41,5.25,0.421,17.010796,0.0
6.73,10.18,0.114,16.768738,0.0
6.94,2.7,1.76,14.096819,1.0
7.39,6.16,1.086,16.337904,1.0
7.09,16.66,0.418,18.198376,0.0
8.65,2.08,0.235,15.240316,0.0
7.63,3.06,1.506,15.058607,1.0
9.39,1.13,0.184,14.655393,0.0
9.79,26.04,1.13,21.868204,0.0
8.4,3.09,1.191,15.8497925,1.0
6.51,5.62,0.181,15.258682,1.0
6.72,5.76,1.122,15.522112,1.0
7.85,0.86,1.63,12.522491,1.0
7.9,4.39,-0.03,16.112322,0.0
7.79,4.01,0.355,15.805722,1.0
8.95,4.26,0.52,17.097048,0.0
9.76,3.61,0.58,17.547537,0.0
7.27,5.88,1.567,16.116886,1.0
7.38,0.28,-0.017,9.61579,0.0
8.67,5.45,0.52,17.351982,0.0
9.15,0.84,1.284,13.771397,1.0
4.93,4.47,1.111,13.181538,1.0
8.38,15.14,0.666,19.280628,0.0
9.3,-0.18,1.533,10.576363,1.0
8.37,5.82,0.439,17.194614,0.0
5.95,9.33,-0.017,15.799408,0.0
6.23,6.13,-0.054,15.167303,1.0
7.74,7.27,0.453,17.047672,0.0
8.44,2.86,1.424,15.72183,1.0
9.0,4.73,0.434,17.374306,0.0
7.97,11.91,0.536,18.349558,0.0
8.17,17.91,0.652,19.435478,0.0
7.4,11.09,0.455,17.624657,0.0
8.0,7.18,0.369,17.280622,0.0
8.03,4.52,0.947,16.30569,1.0
7.83,3.62,0.33,15.623543,1.0
7.99,6.97,0.205,17.206163,0.0
5.22,8.1,-0.119,14.762424,1.0
8.67,2.25,0.165,15.430912,0.0
9.65,2.36,0.409,16.514559,0.0
7.74,23.37,0.664,19.583294,0.0
7.26,16.92,0.458,18.402,1.0
7.51,3.57,1.143,15.273341,1.0
8.55,1.2,1.063,13.945907,0.0
8.38,2.0,1.074,14.885151,1.0
5.71,2.62,1.322,12.801507,1.0
8.81,0.6,1.393,12.700757,1.0
7.8,4.54,0.96,16.08528,1.0
7.23,12.41,0.237,17.69886,1.0
7.03,4.84,0.923,15.454227,1.0
7.29,15.98,0.611,18.307884,0.0
7.75,3.18,1.289,15.2621355,1.0
7.64,-0.29,0.259,9.95199,1.0
8.57,0.76,1.456,12.974068,1.0
8.89,-0.84,1.716,13.511396,1.0
8.48,3.43,1.136,16.15647,1.0
8.07,8.75,0.451,17.78004,0.0
8.07,2.15,1.394,14.732192,1.0
8.51,2.67,0.958,15.642557,1.0
7.47,1.44,-0.174,13.261812,1.0
8.46,2.68,1.068,15.600674,1.0
7.23,12.35,0.593,17.688335,1.0
8.32,4.55,0.978,16.610058,1.0
4.34,23.73,0.17,16.216488,0.0
8.28,0.04,0.657,6.2902994,1.0
8.63,3.56,1.234,16.387249,1.0
7.77,5.04,1.037,16.282152,1.0
7.43,12.86,0.461,17.976206,0.0
8.02,2.82,0.109,15.271246,0.0
8.6,2.26,0.392,15.370543,0.0
10.02,14.52,0.81,20.829834,0.0
8.76,1.45,1.429,14.56684,1.0
9.64,9.8,0.703,19.59613,0.0
8.39,6.42,0.481,17.427675,0.0
7.48,9.27,0.189,17.3154,0.0
5.84,9.34,0.932,15.691734,1.0
6.48,47.95,0.628,19.883942,0.0
8.09,3.08,0.994,15.532753,1.0
8.4,3.86,1.019,16.332935,1.0
9.1,5.41,1.266,17.765987,1.0
6.57,13.03,0.24,17.144722,0.0
8.75,0.29,-0.007,11.06199,0.0
4.29,72.89,0.575,18.60334,0.0
7.7,3.29,1.467,15.285979,1.0
8.97,2.43,0.495,15.898031,0.0
7.26,0.85,0.023,11.907095,1.0
8.12,9.13,0.475,17.922354,0.0
8.04,3.29,1.369,15.625979,1.0
7.33,1.41,1.615,13.076096,1.0
9.27,9.89,0.653,19.245983,0.0
2.24,22.1,1.521,13.961962,1.0
7.44,1.61,0.12,13.474129,1.0
8.96,2.37,1.036,15.833742,1.0
6.81,26.02,0.501,18.886536,0.0
7.35,11.61,0.803,17.674162,0.0
6.31,3.91,-0.068,14.270884,1.0
7.85,4.58,-0.028,16.154327,0.0
9.3,2.73,0.972,16.480814,1.0
8.73,7.1,0.407,17.98629,0.0
9.45,35.3,0.964,22.188873,0.0
8.1,3.15,0.907,15.591553,1.0
7.71,5.53,-0.017,16.423626,0.0
2.24,14.27,1.17,13.012119,1.0
6.5,6.38,0.979,15.524103,1.0
8.93,3.42,1.622,16.600132,1.0
8.91,3.29,0.078,16.49598,0.0
8.25,3.27,1.059,15.822739,1.0
9.07,0.86,1.72,13.742492,1.0
9.74,1.85,-0.01,16.07586,1.0
8.93,9.81,0.513,18.888344,0.0
7.05,19.27,0.478,18.474407,0.0
9.2,1.51,0.244,15.094885,0.0
8.33,0.54,0.465,11.991968,1.0
9.57,6.93,0.506,18.773666,0.0
9.26,10.13,0.705,19.288048,0.0
8.55,0.45,0.601,11.816063,1.0
8.95,-0.46,1.383,12.263789,1.0
9.53,2.71,1.387,16.694847,0.0
9.62,1.45,1.032,15.42684,1.0
7.87,1.5,1.51,13.750456,1.0
7.67,5.92,0.475,16.531609,1.0
7.88,5.13,1.037,16.430588,1.0
9.05,2.0,1.173,15.555151,1.0
5.52,5.78,1.692,14.329639,1.0
7.57,4.99,1.13,16.060503,1.0
9.05,3.09,0.087,16.499794,0.0
8.72,13.0,0.53,19.289717,0.0
8.23,2.4,1.264,15.131056,1.0
6.09,4.3,0.101,14.257342,0.0
8.2,5.19,0.069,16.775837,0.0
8.59,3.7,0.161,16.43101,0.0
9.16,-0.76,0.236,13.564068,0.0
7.65,3.12,1.405,15.120773,1.0
7.93,0.72,-0.05,12.216662,1.0
9.3,6.21,0.332,18.265457,0.0
9.84,15.17,0.96,20.744926,0.0
9.56,1.74,1.008,15.762747,1.0
8.11,0.22,1.5,9.822113,1.0
9.14,0.46,0.014,12.45379,0.0
9.24,2.04,1.664,15.788151,1.0
7.2,5.31,0.924,15.825473,1.0
8.67,6.49,0.582,17.731224,0.0
4.44,10.69,1.5,14.584888,1.0
6.08,9.68,0.003,16.009377,0.0
8.69,1.55,0.494,14.641658,0.0
9.05,2.15,1.29,15.712193,1.0
7.71,14.85,0.446,18.568632,0.0
8.36,0.24,1.05,10.261056,1.0
8.54,3.13,1.42,16.017721,1.0
7.13,4.87,0.952,15.567645,0.0
9.06,1.41,1.15,14.806095,1.0
7.17,2.02,-0.073,13.696756,0.0
9.61,7.64,0.639,19.025467,0.0
9.14,1.34,0.971,14.775524,1.0
7.97,1.35,0.037,13.621669,1.0
7.46,2.74,-0.021,14.648753,1.0
9.26,2.68,0.521,16.400675,0.0
8.18,3.8,0.032,16.078918,0.0
7.54,29.47,0.594,19.886902,0.0
8.98,2.07,1.096,15.559851,1.0
6.95,22.98,0.484,18.75675,0.0
7.6,5.91,1.23,16.457937,1.0
7.4,2.98,1.245,14.771082,1.0
7.37,2.85,-0.08,14.644224,1.0
3.88,17.89,-0.029,15.143051,0.0
7.34,21.04,0.759,18.955229,0.0
8.83,3.75,1.497,16.700157,1.0
7.11,4.11,-0.104,15.179209,0.0
8.56,4.13,0.446,16.639751,0.0
7.94,5.36,1.083,16.585825,1.0
6.15,23.62,0.388,18.0164,0.0
4.23,55.89,0.523,17.96667,0.0
7.36,8.95,0.135,17.119116,0.0
6.11,18.89,0.243,17.49116,1.0
9.71,3.58,0.371,17.479416,0.0
8.21,1.36,0.822,13.877695,1.0
6.36,8.75,0.034,16.07004,0.0
7.82,3.97,1.035,15.813953,1.0
6.18,4.13,-0.039,14.25975,0.0
7.23,14.72,0.455,18.069538,0.0
8.65,5.5,1.308,17.351812,1.0
8.24,2.07,0.12,14.819851,0.0
6.26,2.99,1.106,13.638356,1.0
8.59,2.49,0.984,15.570997,1.0
7.57,5.38,0.922,16.223911,1.0
8.27,5.93,0.254,17.135273,0.0
7.6,15.44,0.573,18.543236,0.0
8.85,5.37,0.293,17.499872,0.0
7.3,11.41,0.264,17.58643,0.0
6.0,3.12,1.597,13.470773,1.0
8.65,3.26,0.396,16.216087,0.0
6.83,7.47,1.085,16.196602,1.0
7.7,7.85,0.26,17.174347,0.0
9.08,3.25,1.254,16.639416,1.0
10.37,8.25,0.727,19.95227,0.0
8.38,3.82,1.008,16.290318,1.0
5.7,6.29,1.436,14.693253,1.0
5.56,9.19,-0.042,15.376577,0.0
8.81,6.56,0.565,17.89452,0.0
7.94,2.71,0.014,15.104847,0.0
4.93,10.62,0.681,15.060623,1.0
8.52,2.55,1.116,15.552701,1.0
8.58,2.55,1.027,15.6127,0.0
7.89,6.83,0.53,17.062103,0.0
8.89,4.29,0.38,17.052288,0.0
7.43,33.17,0.687,20.033726,0.0
9.23,8.74,0.433,18.937557,0.0
7.0,18.15,0.49,18.294384,0.0
6.33,3.93,1.408,14.301963,1.0
3.53,11.23,1.481,13.7818985,1.0
9.21,7.66,0.48,18.631144,0.0
9.17,2.94,0.955,16.511738,0.0
6.45,5.12,1.098,14.99635,1.0
7.09,5.92,1.389,15.951609,1.0
8.87,3.87,0.99,16.808556,0.0
8.49,10.82,0.498,18.661137,0.0
6.7,36.98,0.618,19.539833,0.0
7.34,1.69,1.201,13.479433,1.0
9.72,19.53,0.95,21.173512,0.0
5.45,12.21,1.106,15.883578,1.0
7.5,4.63,1.026,15.827905,1.0
7.57,1.48,1.684,13.4213085,1.0
8.51,2.75,1.248,15.706664,1.0
3.18,60.97,0.256,17.105581,0.0
7.87,21.24,1.0,19.505772,0.0
9.44,1.83,0.141,15.752255,0.0
7.29,3.3,1.568,14.882569,1.0
8.92,3.08,1.132,16.362753,1.0
7.26,15.95,0.844,18.273804,0.0
7.74,8.08,0.403,17.277058,0.0
8.48,6.16,0.489,17.427902,0.0
9.48,8.81,0.789,19.20488,0.0
9.5,8.84,0.522,19.232262,0.0
6.02,3.51,1.533,13.746536,1.0
8.64,1.63,1.079,14.700939,1.0
9.37,1.07,0.367,14.516918,0.0
6.22,2.82,1.397,13.471245,1.0
9.95,-3.05,0.266,17.371498,0.0
9.15,0.28,1.223,11.38579,1.0
6.62,5.53,1.075,15.333626,1.0
9.03,2.1,0.953,15.641096,0.0
8.6,3.26,-0.05,16.166088,0.0
6.93,7.14,0.917,16.198492,1.0
8.78,3.06,1.143,16.208607,1.0
8.6,10.54,0.52,18.714203,0.0
7.22,4.91,0.99,15.675407,1.0
8.48,1.78,1.14,14.7321,1.0
7.11,2.38,1.581,13.992886,1.0
6.8,2.41,0.161,13.710085,1.0
6.22,8.39,-0.072,15.83881,0.0
7.9,1.43,0.521,13.67668,1.0
7.23,5.4,1.18,15.891968,1.0
7.32,4.66,0.434,15.66193,1.0
8.98,1.69,0.364,15.119432,0.0
8.44,10.08,0.54,18.457302,0.0
7.8,8.93,0.568,17.554256,0.0
7.68,6.26,-0.002,16.662872,0.0
7.47,11.78,0.465,17.825726,0.0
3.52,110.58,0.915,18.738382,0.0
4.51,8.02,1.313,14.030872,1.0
9.7,4.16,0.369,17.795467,0.0
7.14,2.56,-0.077,14.1812,0.0
8.69,1.94,0.06,15.129008,0.0
6.46,21.19,0.326,18.090654,1.0
9.23,2.51,1.313,16.228367,1.0
7.39,53.93,1.043,21.049152,0.0
7.35,1.61,1.806,13.384129,1.0
9.59,9.91,0.693,19.57037,0.0
8.36,2.75,0.882,15.5566635,1.0
8.07,10.32,0.481,18.138397,0.0
8.39,2.9,0.12,15.70199,0.0
7.78,8.71,0.869,17.480091,0.0
9.31,8.13,0.457,18.860455,0.0
7.32,5.74,1.011,16.11456,1.0
9.42,2.21,1.056,16.141962,1.0
9.73,8.57,0.6,19.394903,0.0
6.59,5.09,-0.069,15.123589,0.0
8.74,11.86,0.534,19.110424,0.0
8.82,9.15,0.591,18.627106,0.0
9.56,-2.2,1.406,16.272114,1.0
8.57,2.18,1.684,15.262282,1.0
6.84,2.64,1.271,13.94802,1.0
8.53,8.08,1.084,18.067057,1.0
8.91,2.67,1.141,16.042557,0.0
8.86,3.15,0.346,16.351553,0.0
9.32,6.96,0.517,18.533047,0.0
5.48,1.93,-0.172,11.907786,0.0
9.32,0.38,1.0,12.218918,1.0
6.69,24.66,0.491,18.649965,0.0
4.97,8.55,1.302,14.629829,1.0
9.44,5.33,0.402,18.073635,0.0
8.47,8.77,0.456,18.184998,0.0
8.97,2.36,0.17,15.83456,1.0
5.57,8.78,1.178,15.287474,1.0
5.66,7.37,1.237,14.997337,1.0
8.26,4.69,1.067,16.615864,1.0
7.34,2.23,0.283,14.081524,1.0
9.46,52.95,1.31,23.07933,0.0
6.58,2.95,-0.156,13.92911,0.0
6.31,5.46,1.348,14.995962,1.0
7.39,-0.92,0.111,12.208939,1.0
5.47,10.74,0.855,15.625021,1.0
7.89,5.32,0.546,16.519558,0.0
6.21,9.34,0.04,16.061733,0.0
8.71,13.07,0.623,19.291378,0.0
5.46,2.13,-0.09,12.101898,0.0
6.48,6.04,0.716,15.385183,0.0
8.06,3.17,0.0,15.565297,0.0
7.62,8.1,0.22,17.162426,1.0
9.51,1.19,0.578,14.887735,1.0
8.89,1.77,0.076,15.129867,0.0
9.34,3.12,0.294,16.810772,0.0
7.59,5.94,1.189,16.458931,1.0
4.78,7.65,0.016,14.198307,0.0
8.39,8.75,0.639,18.10004,0.0
7.2,4.17,1.159,15.30068,1.0
6.61,1.56,-0.198,12.575623,1.0
8.74,3.4,0.29,16.397394,0.0
4.89,9.64,-0.123,14.810385,0.0
7.34,6.07,1.018,16.255943,1.0
6.05,6.05,1.357,14.958777,1.0
8.73,4.77,0.331,17.122591,0.0
6.62,12.7,0.962,17.139019,1.0
8.35,3.71,1.181,16.196869,1.0
7.13,2.21,1.477,13.851961,1.0
8.73,1.8,0.953,15.006362,0.0
6.69,10.14,0.377,16.72019,0.0
7.5,11.71,0.543,17.842785,0.0
8.97,12.58,0.645,19.468403,0.0
8.67,5.71,0.177,17.45318,0.0
10.49,34.85,1.361,23.201014,0.0
9.1,-0.32,1.09,11.62575,1.0
8.65,0.25,1.694,10.6397,1.0
8.65,3.74,1.219,16.514359,1.0
8.82,2.52,0.934,15.827003,1.0
6.53,3.66,1.463,14.347406,1.0
7.78,1.93,1.265,14.207787,1.0
6.31,39.64,0.537,19.300667,0.0
9.28,2.06,0.17,15.849336,1.0
6.7,7.23,1.294,15.995691,1.0
8.52,9.76,0.506,18.467249,0.0
8.92,5.3,0.307,17.541378,0.0
8.07,16.75,0.519,19.190073,0.0
7.34,2.11,-0.084,13.961412,0.0
7.77,6.33,0.078,16.77702,0.0
6.87,22.1,0.567,18.59196,0.0
6.66,9.39,0.362,16.523327,0.0
9.0,3.6,1.034,16.781513,1.0
8.06,3.43,1.076,15.736471,1.0
6.65,4.43,0.006,14.882019,0.0
8.83,1.28,-0.119,14.36605,0.0
8.85,2.06,-0.126,15.419336,0.0
7.51,2.15,1.524,14.172193,1.0
8.89,0.12,1.081,9.285907,1.0
8.95,5.24,0.43,17.546658,0.0
7.41,4.42,0.028,15.637111,0.0
7.02,6.77,0.98,16.172943,1.0
9.34,10.33,0.651,19.410501,0.0
7.78,5.57,1.047,16.509275,1.0
8.26,19.31,0.593,19.688911,0.0
5.99,7.36,0.934,15.3243885,1.0
8.82,7.87,0.542,18.299873,0.0
9.06,1.65,0.824,15.147421,0.0
8.43,1.56,1.137,14.395623,1.0
6.99,13.37,0.931,17.620657,0.0
6.59,8.0,-0.05,16.10545,0.0
9.71,10.7,0.587,19.856918,0.0
6.51,2.74,1.651,13.698753,1.0
6.71,11.4,0.99,16.994524,1.0
7.99,5.54,1.04,16.707548,0.0
10.14,9.09,0.596,19.93282,0.0
8.77,1.75,0.452,14.985191,0.0
6.3,7.69,-0.025,15.729632,0.0
7.07,5.74,1.251,15.864559,1.0
8.83,3.81,0.134,16.734625,0.0
7.06,10.82,0.197,17.231136,0.0
8.24,13.76,0.638,18.933092,0.0
7.65,2.49,0.192,14.630997,0.0
8.41,8.17,0.46,17.971111,0.0
8.82,0.08,1.187,8.335449,1.0
7.94,2.62,1.234,15.0315075,1.0
5.01,14.35,0.955,15.794259,0.0
7.83,2.91,1.256,15.149465,1.0
8.27,2.68,1.008,15.410675,1.0
7.92,3.7,0.458,15.761009,0.0
8.37,3.24,0.989,15.922725,1.0
7.35,3.91,1.482,15.310884,1.0
6.23,1.73,1.237,12.420231,1.0
9.05,2.1,0.059,15.661097,0.0
5.35,2.73,0.488,12.530813,1.0
6.49,5.01,1.293,14.989188,1.0
6.37,9.22,1.045,16.193655,1.0
8.35,56.87,1.216,22.124416,0.0
8.92,1.35,0.03,14.571669,0.0
8.59,2.45,1.033,15.5358305,1.0
8.05,3.83,1.532,15.965994,1.0
8.52,8.42,0.466,18.14656,0.0
9.75,1.79,1.32,16.014265,1.0
6.86,4.56,1.589,15.154825,1.0
9.31,109.95,1.412,24.515976,0.0
7.6,11.98,0.418,17.992285,0.0
6.73,22.8,0.473,18.519674,0.0
9.04,6.09,0.283,17.963085,0.0
7.43,1.0,1.547,12.43,1.0
6.16,3.75,0.314,14.030157,1.0
9.35,2.38,1.157,16.232885,1.0
10.16,10.66,0.588,20.298786,0.0
8.43,0.21,-0.193,10.041097,1.0
8.91,8.31,0.513,18.508005,0.0
7.61,6.79,1.085,16.76935,0.0
6.96,18.74,0.45,18.323849,0.0
8.46,3.55,1.201,16.211142,0.0
8.81,2.14,1.044,15.4620695,1.0
8.97,21.05,0.729,20.586262,0.0
9.16,1.08,0.25,14.327119,0.0
9.07,17.5,0.734,20.28519,0.0
9.08,3.18,0.284,16.592136,0.0
8.71,-0.66,1.392,12.80772,1.0
6.97,2.88,1.609,14.266962,1.0
6.96,2.96,1.519,14.316459,1.0
4.9,55.49,0.489,18.621075,0.0
6.6,46.73,0.69,19.947979,0.0
10.05,15.35,0.731,20.980541,0.0
6.46,1.43,1.315,12.23668,1.0
7.61,2.17,1.752,14.292299,1.0
8.73,1.96,1.122,15.19128,1.0
8.79,2.02,1.795,15.316757,1.0
7.6,4.85,1.137,16.028708,1.0
7.76,2.32,1.135,14.5874405,0.0
8.6,6.46,0.504,17.651163,0.0
9.38,5.23,0.478,17.972507,0.0
7.58,1.82,-0.11,13.880357,1.0
8.32,1.8,1.119,14.596362,1.0
7.31,1.65,0.02,13.39742,1.0
8.04,2.37,1.283,14.913742,1.0
8.28,4.95,0.265,16.753025,0.0
7.28,9.65,0.446,17.202637,0.0
9.31,24.12,0.988,21.221886,0.0
6.19,5.33,-0.024,14.823637,0.0
6.56,2.58,-0.16,13.618098,0.0
10.44,1.29,0.34,15.992949,0.0
6.18,6.22,0.031,15.1489525,1.0
7.92,2.04,1.568,14.468151,1.0
9.25,3.58,1.048,17.019415,1.0
8.0,11.86,0.57,18.370424,0.0
7.66,4.36,0.955,15.857432,1.0
7.82,14.55,0.546,18.634315,0.0
6.14,7.0,0.071,15.36549,0.0
9.82,4.02,0.423,17.84113,0.0
5.28,4.34,0.575,13.467449,0.0
8.81,4.05,1.134,16.847275,1.0
9.73,20.27,0.87,21.264269,0.0
7.86,4.16,1.282,15.955467,1.0
8.92,7.88,0.491,18.40263,0.0
8.84,7.66,0.389,18.261143,1.0
8.65,3.71,0.851,16.496868,0.0
8.71,1.76,1.035,14.937564,1.0
8.92,3.72,1.026,16.772715,1.0
8.25,3.88,0.121,16.194159,0.0
9.7,9.46,0.696,19.579456,0.0
7.51,2.05,-0.118,14.068769,1.0
8.06,4.48,0.448,16.316391,0.0
8.26,4.76,1.038,16.648035,1.0
7.53,3.64,0.275,15.335507,1.0
7.3,10.69,0.527,17.44489,0.0
9.06,4.72,0.43,17.42971,0.0
9.53,-0.43,1.3,12.697342,1.0
8.77,1.07,1.248,13.91692,1.0
9.0,9.76,0.538,18.947248,0.0
5.2,9.24,0.052,15.028359,0.0
7.22,14.23,0.294,17.986025,0.0
2.65,12.16,-0.12,13.074667,0.0
9.4,4.88,0.623,17.842098,0.0
6.94,0.22,0.059,8.652113,1.0
6.95,3.75,1.79,14.820156,1.0
3.25,5.14,-0.049,11.804815,1.0
8.37,3.42,1.06,16.04013,1.0
9.15,0.59,1.356,13.004259,1.0
9.06,6.15,0.438,18.004375,0.0
9.8,5.9,0.536,18.65426,0.0
8.03,22.67,0.67,19.807259,0.0
8.92,0.75,1.319,13.295306,1.0
7.94,7.02,0.135,17.171686,0.0
8.31,6.76,0.091,17.459734,0.0
8.9,-2.24,1.33,15.651239,1.0
5.68,7.43,1.582,15.034945,1.0
4.1,74.25,0.536,18.453484,0.0
8.76,13.17,0.56,19.35793,0.0
7.21,4.27,1.818,15.36214,1.0
9.93,2.04,0.348,16.478151,0.0
8.78,2.14,1.1,15.432069,1.0
8.32,3.69,0.936,16.155132,1.0
9.48,8.98,0.616,19.246382,0.0
8.78,4.62,0.138,17.10321,0.0
8.62,1.06,1.386,13.746529,0.0
7.61,2.84,1.626,14.876593,1.0
8.78,2.22,1.198,15.511765,1.0
7.78,-0.11,0.008,7.9869637,1.0
8.19,2.49,0.287,15.170996,0.0
8.1,3.23,0.985,15.646013,0.0
8.52,4.69,1.13,16.875866,1.0
2.78,36.71,0.161,15.603923,1.0
8.29,6.07,1.268,17.205944,1.0
7.8,2.07,0.076,14.379852,1.0
5.92,7.78,-0.039,15.374898,0.0
6.5,15.94,0.3,17.512442,0.0
8.83,13.74,0.538,19.519934,0.0
8.9,11.47,0.663,19.197817,0.0
8.76,18.13,0.602,20.05199,0.0
9.19,6.56,0.44,18.274519,0.0
8.73,3.52,1.125,16.462713,1.0
8.4,3.59,0.488,16.175472,1.0
7.67,5.62,1.158,16.418682,1.0
8.13,17.48,0.667,19.342707,0.0
8.61,3.09,1.039,16.059792,1.0
7.57,0.73,-0.023,11.886614,1.0
9.83,1.13,0.555,15.095392,0.0
6.25,4.03,-0.041,14.2765255,0.0
6.54,6.14,0.02,15.480842,0.0
8.84,2.7,0.698,15.9968195,1.0
6.85,4.67,0.002,15.196585,0.0
8.78,0.16,1.137,9.8006,1.0
6.87,12.61,0.456,17.373577,0.0
8.28,2.63,0.912,15.379778,1.0
5.93,7.58,1.471,15.328346,1.0
8.9,10.84,0.679,19.075146,0.0
6.56,6.76,0.052,15.709734,0.0
10.04,4.61,0.667,18.358505,0.0
1.93,40.9,0.043,14.988617,0.0
9.44,0.91,-0.053,14.235207,0.0
7.86,2.65,0.556,14.97623,1.0
7.48,6.13,1.17,16.417303,1.0
7.71,3.21,0.219,15.242525,0.0
9.54,8.68,0.843,19.232597,0.0
8.36,3.0,1.129,15.745605,1.0
8.66,3.02,1.13,16.060036,1.0
7.11,6.85,1.145,16.288452,1.0
7.0,3.01,-0.042,14.392833,0.0
9.61,-0.56,0.27,13.35094,1.0
6.3,4.38,1.251,14.507371,1.0
6.51,7.05,1.15,15.750946,1.0
8.37,9.95,0.351,18.359116,0.0
7.74,5.94,0.969,16.608932,1.0
8.15,0.93,1.118,12.992414,1.0
8.86,-0.2,0.109,10.3651495,0.0
9.35,2.9,0.921,16.661991,0.0
8.68,-0.71,1.122,12.936293,1.0
5.26,5.86,1.637,14.099488,1.0
8.64,1.24,1.66,14.107109,1.0
6.78,7.32,0.991,16.102556,1.0
8.94,1.14,0.991,14.224524,1.0
7.46,1.81,-0.001,13.748392,1.0
5.99,1.21,-0.119,11.403927,0.0
7.16,3.79,1.141,15.053196,1.0
7.61,36.74,0.746,20.435698,0.0
7.62,3.49,0.071,15.334127,0.0
6.61,4.39,-0.038,14.822323,0.0
9.76,1.48,0.364,15.611309,1.0
7.71,3.17,1.619,15.215297,1.0
8.76,13.63,0.576,19.43248,0.0
8.21,3.04,0.046,15.624368,0.0
6.55,12.04,0.092,16.953133,0.0
7.22,3.52,-0.137,14.952713,0.0
7.59,2.39,1.576,14.48199,1.0
4.62,24.73,0.161,16.58612,0.0
5.64,20.48,0.111,17.19665,0.0
7.68,7.09,0.49,16.933231,0.0
8.22,0.88,-0.005,12.942413,0.0
7.8,-1.47,1.703,13.636587,1.0
7.79,2.98,0.03,15.161081,0.0
5.9,10.0,0.168,15.9,0.0
8.75,0.77,1.602,13.182453,1.0
8.14,2.11,1.267,14.761413,1.0
6.41,27.63,0.617,18.616905,0.0
9.06,0.99,1.637,14.038177,1.0
9.1,10.98,0.717,19.30301,0.0
8.95,5.04,0.558,17.462152,0.0
9.26,8.64,0.788,18.94257,0.0
9.69,9.02,0.632,19.466034,0.0
6.05,96.33,0.862,20.968807,0.0
8.63,3.67,1.267,16.453331,1.0
6.88,3.62,-0.033,14.673543,1.0
8.13,3.95,0.09,16.112986,0.0
8.94,3.28,0.836,16.51937,0.0
8.35,9.93,0.54,18.334747,0.0
7.73,4.55,0.874,16.020058,1.0
5.44,5.15,-0.062,13.999037,1.0
8.08,4.01,1.047,16.095722,1.0
9.36,1.02,0.124,14.403,1.0
9.47,5.75,0.491,18.268341,0.0
8.4,3.57,1.025,16.163342,1.0
7.6,4.25,1.519,15.741945,1.0
8.64,5.51,0.847,17.345758,1.0
7.13,25.94,0.679,19.19985,0.0
6.3,4.52,-0.016,14.575692,1.0
5.7,13.54,1.134,16.358093,1.0
8.17,10.92,0.478,18.361115,0.0
7.57,3.52,1.538,15.302713,1.0
8.35,5.25,0.626,16.950798,0.0
7.24,12.84,0.332,17.782824,0.0
7.01,4.84,1.198,15.434227,1.0
9.94,5.79,0.626,18.753391,0.0
7.37,4.11,0.924,15.439209,1.0
8.79,8.7,0.5,18.487595,0.0
7.2,-0.02,0.087,3.7051501,1.0
8.74,6.25,0.556,17.7194,0.0
9.05,3.22,1.1,16.58928,1.0
8.5,1.94,1.163,14.939009,1.0
8.85,2.44,1.212,15.78695,1.0
8.3,5.17,1.093,16.867453,1.0
5.62,14.68,1.05,16.45363,0.0
9.34,10.46,0.695,19.437658,0.0
4.9,11.31,1.231,15.167313,1.0
6.39,8.94,1.025,16.146688,1.0
7.0,3.99,1.032,15.004865,1.0
7.35,4.17,0.929,15.45068,1.0
8.15,9.99,0.417,18.147827,0.0
8.33,0.66,1.304,12.427719,1.0
6.66,2.77,1.259,13.872398,1.0
8.11,4.94,0.144,16.578636,0.0
5.78,36.65,0.572,18.60037,0.0
8.19,3.45,1.104,15.879095,1.0
8.31,5.84,0.301,17.142065,1.0
